 #Reference     Predicted       Error      No_of_atoms  structure_no 
-648.04661718 -647.46883903    0.57777815           120             0
-645.95114302 -645.46575060    0.48539242           120             1
-670.99697460 -670.93554145    0.06143315           120             2
-675.18990863 -676.54420667    1.35429804           120             3
-686.76900290 -689.64559585    2.87659295           120             4
-686.60637319 -688.81796286    2.21158967           120             5
-694.69349655 -696.13418372    1.44068717           120             6
-697.16688467 -697.65012472    0.48324005           120             7
-664.68044497 -659.54359232    5.13685265           120             8
-654.21212353 -654.12250830    0.08961523           120             9
-693.99750519 -694.46928857    0.47178338           120            10
-691.27435017 -689.65690325    1.61744692           120            11
-707.75119568 -708.72203122    0.97083554           120            12
-706.42896314 -705.87241291    0.55655023           120            13
-719.62767150 -718.54941272    1.07825878           120            14
-717.41573589 -716.82231708    0.59341881           120            15
-673.19245395 -669.17823633    4.01421762           120            16
-650.01209002 -651.97908798    1.96699796           120            17
-690.23725254 -690.62696243    0.38970989           120            18
-689.54047555 -692.62137672    3.08090117           120            19
-722.36881618 -721.85528069    0.51353549           120            20
-721.52213024 -721.53693861    0.01480837           120            21
-734.42269477 -733.78681550    0.63587927           120            22
-735.25318565 -734.84547095    0.40771470           120            23
-560.14822233 -559.51457450    0.63364783           120            24
-590.08664152 -587.34300269    2.74363883           120            25
-628.99200651 -631.24746961    2.25546310           120            26
-667.57206964 -667.27521891    0.29685073           120            27
-701.89127930 -702.22473277    0.33345347           120            28
-702.29462044 -701.44203830    0.85258214           120            29
-716.62618364 -716.06260121    0.56358243           120            30
-716.72959070 -716.85417859    0.12458789           120            31
-306.64664530 -306.49584484    0.15080046           120            32
-153.84376583 -153.76858311    0.07518272           120            33
-453.14624663 -453.88083649    0.73458986           120            34
-450.76852446 -449.78266804    0.98585642           120            35
-556.69227602 -557.16896111    0.47668509           120            36
-503.09927688 -504.90021462    1.80093774           120            37
-576.87078607 -577.51817251    0.64738644           120            38
-586.49886015 -587.58844556    1.08958541           120            39
-738.25766708 -737.56985447    0.68781261           120            40
-418.91823625 -418.40857148    0.50966477            80            41
-401.47834412 -402.63010132    1.15175720            80            42
-435.71929512 -436.17678896    0.45749384            80            43
-442.74990005 -443.22269031    0.47279026            80            44
-449.43579183 -451.16553548    1.72974365            80            45
-449.71926062 -451.22502442    1.50576380            80            46
-457.72053864 -457.06464733    0.65589131            80            47
-458.24358693 -457.69517617    0.54841076            80            48
-431.90658002 -432.13109469    0.22451467            80            49
-432.86605758 -433.16427957    0.29822199            80            50
-442.33867713 -442.81352978    0.47485265            80            51
-449.73831720 -449.24461432    0.49370288            80            52
-460.74424266 -461.20563337    0.46139071            80            53
-458.47069134 -459.16316324    0.69247190            80            54
-468.24472742 -467.60434555    0.64038187            80            55
-467.57607685 -466.46265468    1.11342217            80            56
-412.55718026 -411.76657156    0.79060870            80            57
-429.10800161 -429.39825950    0.29025789            80            58
-445.78283190 -445.95881217    0.17598027            80            59
-436.70548008 -436.71548872    0.01000864            80            60
-466.45000230 -464.81082063    1.63918167            80            61
-467.61149330 -466.56700248    1.04449082            80            62
-476.18592045 -475.19725134    0.98866911            80            63
-476.82035300 -475.26339969    1.55695331            80            64
-416.73596709 -416.24721394    0.48875315            80            65
-418.61026156 -414.86013651    3.75012505            80            66
-443.97352512 -443.68038680    0.29313832            80            67
-437.36043953 -435.89418115    1.46625838            80            68
-464.93817314 -467.03875831    2.10058517            80            69
-457.66087701 -459.67210285    2.01122584            80            70
-471.10294849 -472.10643634    1.00348785            80            71
-470.48307796 -472.09900430    1.61592634            80            72
-304.07445363 -302.59505648    1.47939715            80            73
-277.02361736 -277.83462019    0.81100283            80            74
-393.66560317 -396.27771501    2.61211184            80            75
-324.50008055 -323.98499969    0.51508086            80            76
-382.14943596 -382.90431629    0.75488033            80            77
-399.74180387 -398.91233806    0.82946581            80            78
