 #Reference     Predicted       Error      No_of_atoms  structure_no 
-574.10720009 -574.22895769    0.12175760            94             0
-574.07724241 -574.05514578    0.02209663            94             1
-574.08822413 -573.97153949    0.11668464            94             2
-574.10076430 -574.05870255    0.04206175            94             3
-595.85441397 -596.04104239    0.18662842            98             4
-595.85441397 -596.04104239    0.18662842            98             5
-611.17500512 -611.20765462    0.03264950           101             6
-611.17403644 -611.16978484    0.00425160           101             7
-528.89185188 -528.90673324    0.01488136            85             8
-528.89148399 -528.85615203    0.03533196            85             9
-545.21000021 -545.16454184    0.04545837            88            10
-545.20926584 -545.11354061    0.09572523            88            11
-601.98344269 -601.81585226    0.16759043            99            12
-601.98344269 -601.81585226    0.16759043            99            13
-611.43190869 -611.38511714    0.04679155           101            14
-611.43190869 -611.38511714    0.04679155           101            15
-591.88584173 -592.01953530    0.13369357            97            16
-591.78706683 -591.93721304    0.15014621            97            17
-591.83108161 -591.65235444    0.17872717            97            18
-591.84710755 -591.96860700    0.12149945            97            19
-591.86709671 -591.93416697    0.06707026            97            20
-591.87829649 -591.99393527    0.11563878            97            21
-586.86841727 -587.24494208    0.37652481            96            22
-586.81739344 -587.08781262    0.27041918            96            23
-586.84620651 -587.08439210    0.23818559            96            24
-586.86138367 -587.16148331    0.30009964            96            25
-550.36500012 -550.12512167    0.23987845            89            26
-550.36270075 -550.08315753    0.27954322            89            27
-644.16504923 -644.22257376    0.05752453           108            28
-644.16504923 -644.22257376    0.05752453           108            29
-561.35502236 -561.20709011    0.14793225            91            30
-561.26123550 -561.32619983    0.06496433            91            31
-561.29815301 -561.39558674    0.09743373            91            32
-561.31609189 -561.22566247    0.09042942            91            33
-561.33044605 -561.32767119    0.00277486            91            34
-561.34256476 -561.22882590    0.11373886            91            35
-561.35424497 -561.25412377    0.10012120            91            36
-596.92827887 -596.92443447    0.00384440            98            37
-596.92688579 -596.89336823    0.03351756            98            38
-528.99054789 -529.03734886    0.04680097            85            39
-528.98765890 -528.96264670    0.02501220            85            40
-512.53322175 -512.48442962    0.04879213            82            41
-512.52780083 -512.52998451    0.00218368            82            42
-630.23237488 -630.35725371    0.12487883           105            43
