 #Reference     Predicted       Error      No_of_atoms  structure_no 
-254.63475297 -254.66086819    0.02611522            41             0
-309.44159265 -309.47103480    0.02944215            49             1
-233.36999734 -233.33558260    0.03441474            37             2
-314.61745266 -314.50042392    0.11702874            50             3
-320.27104072 -320.04971461    0.22132611            51             4
-330.79194759 -330.71463478    0.07731281            53             5
-249.26516235 -249.23010514    0.03505721            40             6
-336.05693461 -336.08423047    0.02729586            54             7
-249.46087733 -249.26155728    0.19932005            40             8
-574.10720009 -574.17066679    0.06346670            94             9
-254.50769439 -254.41598925    0.09170514            41            10
-341.83141381 -341.76453857    0.06687524            55            11
-330.76091779 -330.59682895    0.16408884            53            12
-336.19233125 -336.16379187    0.02853938            54            13
-336.19302103 -336.25327970    0.06025867            54            14
-314.82605962 -314.75669850    0.06936112            50            15
-382.50416114 -382.57914105    0.07497991            64            16
-303.01470999 -303.05771449    0.04300450            48            17
-354.51164704 -354.48466559    0.02698145            58            18
-595.85441397 -595.86621805    0.01180408            98            19
-334.71784452 -334.87980725    0.16196273            54            20
-354.51492888 -354.54623698    0.03130810            58            21
-329.56721842 -329.47728219    0.08993623            53            22
-334.81861557 -334.91113522    0.09251965            54            23
-358.62683499 -358.57711854    0.04971645            59            24
-339.50503125 -339.81144188    0.30641063            55            25
-354.53161270 -354.41607154    0.11554116            58            26
-359.08575473 -359.02785332    0.05790141            59            27
-339.54966532 -339.60371078    0.05404546            55            28
-373.50741544 -373.55497596    0.04756052            62            29
-611.17500512 -611.07132561    0.10367951           101            30
-334.28577439 -334.28829171    0.00251732            54            31
-359.55744338 -359.43227942    0.12516396            59            32
-319.27534311 -319.28665342    0.01131031            51            33
-378.21357819 -378.12741518    0.08616301            63            34
-324.64302721 -324.54650961    0.09651760            52            35
-349.78932015 -349.76631503    0.02300512            57            36
-364.06348814 -364.13987639    0.07638825            60            37
-354.70276165 -354.62785473    0.07490692            58            38
-368.88915108 -368.85048807    0.03866301            61            39
-359.23283663 -359.11613928    0.11669735            59            40
-528.89185188 -528.81842703    0.07342485            85            41
-373.64081812 -373.68641855    0.04560043            62            42
-334.25181356 -334.25710163    0.00528807            54            43
-349.57624180 -349.78690068    0.21065888            57            44
-354.20347869 -354.26537323    0.06189454            58            45
-324.22300196 -324.18571141    0.03729055            52            46
-329.73699254 -329.70182840    0.03516414            53            47
-378.05730938 -378.39323332    0.33592394            63            48
-345.03902285 -345.11525158    0.07622873            56            49
-368.89252289 -368.83795113    0.05457176            61            50
-378.05136701 -378.22090485    0.16953784            63            51
-545.21000021 -545.13487407    0.07512614            88            52
-329.44070342 -329.40633047    0.03437295            53            53
-319.34430934 -319.28495523    0.05935411            51            54
-313.84777914 -313.88082322    0.03304408            50            55
-349.56104003 -349.61253201    0.05149198            57            56
-373.54733625 -373.66001056    0.11267431            62            57
-364.07089972 -363.93086634    0.14003338            60            58
-354.24162571 -354.22872623    0.01289948            58            59
-344.88967638 -345.06833124    0.17865486            56            60
-308.47681725 -308.56482612    0.08800887            49            61
-364.22764080 -364.26615797    0.03851717            60            62
-601.98344269 -602.11083657    0.12739388            99            63
-313.99837707 -313.87433501    0.12404206            50            64
-334.97982155 -335.05477373    0.07495218            54            65
-359.63698895 -359.47684777    0.16014118            59            66
