 #Reference     Predicted       Error      No_of_atoms  structure_no 
-779.60411061 -780.06468647    0.46057586           108           115
-745.66516426 -747.98150809    2.31634383           108           116
-803.87792164 -804.22805378    0.35013214           108           117
-820.99202136 -822.93759251    1.94557115           108           118
-785.19449105 -784.92738434    0.26710671           108           119
-784.15408927 -784.34619630    0.19210703           108           120
-739.08267219 -741.27520103    2.19252884           108           121
-765.31587713 -764.97095191    0.34492522           108           122
-831.12098289 -831.50509466    0.38411177           108           123
-811.63315305 -812.04592274    0.41276969           108           124
-831.50201352 -826.08560806    5.41640546           108           125
-831.80596920 -835.10389089    3.29792169           108           126
-882.31068552 -883.37780020    1.06711468           108           127
-907.60624246 -907.00325284    0.60298962           108           128
-656.64817518 -657.88004844    1.23187326           108           129
-897.75516277 -899.06295548    1.30779271           108           130
-732.87666632 -732.37740052    0.49926580           108           131
-809.79864000 -808.01725873    1.78138127           108           132
-799.82263182 -798.17834085    1.64429097           108           133
-767.06913758 -765.83618660    1.23295098           108           134
-809.16190305 -807.71399632    1.44790673           108           135
-875.21873681 -874.33848762    0.88024919           108           136
-707.51087732 -708.21111046    0.70023314           108           137
-855.17806248 -858.56695225    3.38888977           108           138
-754.07548011 -754.10309492    0.02761481           108           139
-900.70696566 -899.26082978    1.44613588           108           140
-694.57983951 -695.99381445    1.41397494           108           141
-733.78039676 -732.06314680    1.71724996           108           142
-825.72693781 -825.09703850    0.62989931           108           143
-769.79141687 -766.59091756    3.20049931           108           144
-866.26902402 -866.60160978    0.33258576           108           145
-817.91120023 -817.06694068    0.84425955           108           146
-884.96090414 -883.31746758    1.64343656           108           147
-669.61530861 -670.30789839    0.69258978           108           148
-875.60927244 -874.93739205    0.67188039           108           149
-714.56422891 -718.22062034    3.65639143           108           150
-703.77512654 -706.87122819    3.09610165           108           151
-774.05072292 -775.25025887    1.19953595           108           152
-847.74189330 -849.10969204    1.36779874           108           153
-857.71185884 -857.89871157    0.18685273           108           154
-817.78283395 -817.00041446    0.78241949           108           155
-739.47601336 -742.60251856    3.12650520           108           156
-731.13500286 -731.33025575    0.19525289           108           157
-682.68203426 -682.36051637    0.32151789           108           158
-838.73283257 -841.48134093    2.74850836           108           159
-829.11902905 -832.07187713    2.95284808           108           160
-819.67737828 -822.50889143    2.83151315           108           161
-875.34092326 -874.35900592    0.98191734           108           162
-777.67167070 -776.20840092    1.46326978           108           163
-830.60591496 -832.25724302    1.65132806           108           164
-799.87570419 -798.43756288    1.43814131           108           165
-707.68709891 -707.91527347    0.22817456           108           166
-901.41504607 -899.27671412    2.13833195           108           167
-681.53685826 -683.52756985    1.99071159           108           168
-733.79379299 -731.97132221    1.82247078           108           169
-808.79514369 -807.82833236    0.96681133           108           170
-754.37653776 -753.85095599    0.52558177           108           171
-744.97026558 -744.16296101    0.80730457           108           172
-876.54776431 -874.99211203    1.55565228           108           173
-720.12150232 -720.47056084    0.34905852           108           174
-868.19715084 -866.66689017    1.53026067           108           175
-788.64252977 -787.20465644    1.43787333           108           176
-721.34634431 -719.41296530    1.93337901           108           177
-850.73527399 -849.98060590    0.75466809           108           178
-832.68303523 -833.50716296    0.82412773           108           179
-884.91999129 -883.28415841    1.63583288           108           180
-817.95076746 -817.09526232    0.85550514           108           181
-867.79997302 -866.75317822    1.04679480           108           182
-743.57431893 -742.63527930    0.93903963           108           183
-824.78304459 -834.39902793    9.61598334           108           184
-840.31081304 -845.86891738    5.55810434           108           185
-760.18476505 -755.82215557    4.36260948           108           186
-720.16274277 -720.60154499    0.43880222           108           187
-876.42307142 -874.95031036    1.47276106           108           188
-893.08337191 -891.55363139    1.52974052           108           189
-820.20635260 -817.60922643    2.59712617           108           190
-867.11837070 -866.52820799    0.59016271           108           191
-720.73024773 -720.16806798    0.56217975           108           192
-884.65696180 -883.24634293    1.41061887           108           193
-789.12805156 -787.84807370    1.27997786           108           194
-746.92691839 -744.10813535    2.81878304           108           195
-694.58679451 -696.03208427    1.44528976           108           196
-883.17789897 -883.64047786    0.46257889           108           197
-789.05133485 -787.79607059    1.25526426           108           198
-875.86546981 -876.03197090    0.16650109           108           199
-733.81080391 -732.31628023    1.49452368           108           200
-847.07690749 -850.30102369    3.22411620           108           201
-829.90985389 -832.53011955    2.62026566           108           202
-862.28377569 -867.86342833    5.57965264           108           203
-884.74549962 -883.29236150    1.45313812           108           204
-836.22328825 -833.99449206    2.22879619           108           205
-825.61589168 -826.53172460    0.91583292           108           206
-866.51730300 -866.43162002    0.08568298           108           207
-808.77352153 -807.27769587    1.49582566           108           208
-789.07189701 -787.74053334    1.33136367           108           209
-669.11023379 -670.77020229    1.65996850           108           210
-860.34345273 -858.42114098    1.92231175           108           211
-850.10906863 -849.94222696    0.16684167           108           212
-720.67301267 -720.48188240    0.19113027           108           213
-779.60751488 -777.20202574    2.40548914           108           214
-884.63984312 -883.29974945    1.34009367           108           215
-859.50083232 -858.54497848    0.95585384           108           216
-851.48348572 -850.38490850    1.09857722           108           217
-798.31479185 -797.83978220    0.47500965           108           218
-866.25204379 -866.30782030    0.05577651           108           219
-841.87844856 -841.59629836    0.28215020           108           220
-825.33215118 -825.67937236    0.34722118           108           221
-705.87735554 -707.91383459    2.03647905           108           222
-885.89020079 -894.16286564    8.27266485           108           223
-875.82244573 -875.84497544    0.02252971           108           224
-900.66397383 -899.27381382    1.39016001           108           225
